iteration,rmse,datetime_start,datetime_complete,duration,C,change_tol,epsilon,grad_tol,lbfgs_memory,linesearch_max_iter,max_iter,penatly,state
710,7421.700893261744,2023-02-25 23:58:10.582790,2023-02-25 23:58:11.203187,0 days 00:00:00.620397,11.100000000000001,0.02865410510520649,1.2,0.005190163627621405,15,2821,2728962,l1,COMPLETE
891,7422.764173049906,2023-02-26 00:00:43.053361,2023-02-26 00:00:43.822471,0 days 00:00:00.769110,11.9,0.004928974798286776,1.1,0.0001080907655512033,15,2915,2903942,l1,COMPLETE
879,7424.6718503527245,2023-02-26 00:00:33.205970,2023-02-26 00:00:34.050676,0 days 00:00:00.844706,12.100000000000001,0.0018860607275641259,1.1,0.019941701884824088,15,2946,1223731,l1,COMPLETE
931,7424.6718503527245,2023-02-26 00:01:17.617480,2023-02-26 00:01:18.429895,0 days 00:00:00.812415,10.7,0.002218879797934472,1.1,0.018579781736975033,15,2834,2208023,l1,COMPLETE
687,7424.694499391406,2023-02-25 23:57:53.183996,2023-02-25 23:57:53.881263,0 days 00:00:00.697267,10.9,0.019471139440442507,1.2,0.003091232375860592,23,2817,2722087,l1,COMPLETE
501,7424.7900297833285,2023-02-25 23:55:46.836221,2023-02-25 23:55:47.437222,0 days 00:00:00.601001,12.0,0.0020401331985504833,1.2,0.02085735119820718,14,2886,2095543,l1,COMPLETE
752,7424.7900297833285,2023-02-25 23:58:45.559833,2023-02-25 23:58:46.226717,0 days 00:00:00.666884,10.3,0.004244259943569205,1.2,0.013842547851683009,14,2781,2127358,l1,COMPLETE
803,7424.858163870613,2023-02-25 23:59:25.308626,2023-02-25 23:59:26.060198,0 days 00:00:00.751572,11.100000000000001,0.019926322601020976,1.2,0.005235146150879,21,2891,1420102,l1,COMPLETE
290,7425.290656917068,2023-02-25 23:53:42.792389,2023-02-25 23:53:43.169732,0 days 00:00:00.377343,12.8,0.01191111877244547,1.2,0.004933606618813717,13,2462,4717374,l1,COMPLETE
298,7425.290656917068,2023-02-25 23:53:46.252174,2023-02-25 23:53:46.630499,0 days 00:00:00.378325,12.600000000000001,0.013028578543745895,1.2,0.0021378968251335633,13,2997,4190554,l1,COMPLETE
535,7427.079104257645,2023-02-25 23:56:08.839714,2023-02-25 23:56:09.436507,0 days 00:00:00.596793,10.5,0.017076234958424225,1.2,0.0019037092660029783,11,2769,2497671,l1,COMPLETE
385,7429.325022399666,2023-02-25 23:54:42.109095,2023-02-25 23:54:42.601787,0 days 00:00:00.492692,11.4,0.0018636283631222944,1.2,0.005505232499113827,10,2682,927426,l1,COMPLETE
439,7429.325022399666,2023-02-25 23:55:11.443644,2023-02-25 23:55:11.943375,0 days 00:00:00.499731,11.4,0.0019948229758735723,1.2,0.005591927072313105,10,2773,1725119,l1,COMPLETE
429,7429.325022399666,2023-02-25 23:55:05.693098,2023-02-25 23:55:06.210315,0 days 00:00:00.517217,11.2,0.002018499036341764,1.2,0.0026971410928480133,10,2849,1226383,l1,COMPLETE
391,7429.325022399666,2023-02-25 23:54:45.690937,2023-02-25 23:54:46.149576,0 days 00:00:00.458639,11.600000000000001,0.001943904502254131,1.2,0.004288709634527012,10,2795,1658880,l1,COMPLETE
425,7429.325022399666,2023-02-25 23:55:03.618017,2023-02-25 23:55:04.139806,0 days 00:00:00.521789,11.3,0.00208590905699735,1.2,0.002809658745725625,10,2767,1861441,l1,COMPLETE
397,7429.325022399666,2023-02-25 23:54:48.743206,2023-02-25 23:54:49.200497,0 days 00:00:00.457291,11.3,0.001986340050237738,1.2,0.003516243479847273,10,2711,1867535,l1,COMPLETE
377,7429.325022399666,2023-02-25 23:54:37.563099,2023-02-25 23:54:38.045827,0 days 00:00:00.482728,11.5,0.0018356392136494486,1.2,0.0041354915111754004,10,2742,1213511,l1,COMPLETE
379,7429.325022399666,2023-02-25 23:54:38.783819,2023-02-25 23:54:39.256514,0 days 00:00:00.472695,11.4,0.0018926930823956727,1.2,0.004592613182659582,10,2741,957871,l1,COMPLETE
421,7429.325022399666,2023-02-25 23:55:01.509483,2023-02-25 23:55:02.045041,0 days 00:00:00.535558,11.0,0.00198830566740577,1.2,0.0031444986558949537,10,2784,2160519,l1,COMPLETE
453,7429.325022399666,2023-02-25 23:55:19.201366,2023-02-25 23:55:19.779978,0 days 00:00:00.578612,10.8,0.001969397546244929,1.2,0.0024938258015624387,10,2814,1740856,l1,COMPLETE
568,7429.325022399666,2023-02-25 23:56:30.375247,2023-02-25 23:56:30.970706,0 days 00:00:00.595459,11.100000000000001,0.002063213804035389,1.2,0.003831873285998583,10,2790,2307977,l1,COMPLETE
579,7429.325022399666,2023-02-25 23:56:37.903492,2023-02-25 23:56:38.441636,0 days 00:00:00.538144,10.4,0.0017922487833528723,1.2,0.00012614396264779988,10,2697,404556,l1,COMPLETE
587,7429.325022399666,2023-02-25 23:56:42.456268,2023-02-25 23:56:43.024037,0 days 00:00:00.567769,10.6,0.0019911430449724137,1.2,0.0054552537509518165,10,2783,557960,l1,COMPLETE
504,7429.325022399666,2023-02-25 23:55:49.039138,2023-02-25 23:55:49.617108,0 days 00:00:00.577970,11.100000000000001,0.002088318605269548,1.2,0.0019374284462973892,10,2695,2208575,l1,COMPLETE
496,7429.325022399666,2023-02-25 23:55:43.753725,2023-02-25 23:55:44.323431,0 days 00:00:00.569706,11.0,0.001893421420021671,1.2,0.002188916082779168,10,2798,1980337,l1,COMPLETE
604,7429.325022399666,2023-02-25 23:56:53.629156,2023-02-25 23:56:54.280356,0 days 00:00:00.651200,10.4,0.0020420845832682818,1.2,0.0024251239443699797,10,2689,1575616,l1,COMPLETE
480,7429.325022399666,2023-02-25 23:55:34.599616,2023-02-25 23:55:35.119918,0 days 00:00:00.520302,10.1,0.002070116303284516,1.2,0.007159909084081544,10,2793,1727759,l1,COMPLETE
384,7429.325022399666,2023-02-25 23:54:41.598354,2023-02-25 23:54:42.108636,0 days 00:00:00.510282,11.2,0.001952381528347091,1.2,0.0041776604000895836,10,2775,1742190,l1,COMPLETE
467,7429.325022399666,2023-02-25 23:55:27.424689,2023-02-25 23:55:28.027344,0 days 00:00:00.602655,11.7,0.0020992724775001107,1.2,0.005039708169091748,10,2878,727623,l1,COMPLETE
473,7429.367376517524,2023-02-25 23:55:30.967841,2023-02-25 23:55:31.453998,0 days 00:00:00.486157,11.3,0.001826377461132108,1.1,0.002537539803617154,10,2812,1064404,l1,COMPLETE
510,7429.367376517524,2023-02-25 23:55:52.195432,2023-02-25 23:55:52.732761,0 days 00:00:00.537329,11.4,0.0019193070293376828,1.1,0.009394096620499382,10,2825,1907596,l1,COMPLETE
908,7433.0722038980175,2023-02-26 00:00:57.322336,2023-02-26 00:00:58.090010,0 days 00:00:00.767674,11.4,0.022133367217164718,1.0,0.0016200449494878067,14,2936,1307513,l1,COMPLETE
961,7434.899421732332,2023-02-26 00:01:43.963543,2023-02-26 00:01:44.700268,0 days 00:00:00.736725,11.100000000000001,0.02237110374524664,1.1,0.00010502610202853436,22,2882,1294694,l1,COMPLETE
930,7436.767785321845,2023-02-26 00:01:16.789960,2023-02-26 00:01:17.616635,0 days 00:00:00.826675,11.4,0.00896711777563702,1.2,0.007328973490315455,17,2865,1638789,l1,COMPLETE
688,7437.018555062967,2023-02-25 23:57:53.882059,2023-02-25 23:57:54.566519,0 days 00:00:00.684460,10.5,0.011174748096154702,1.2,0.00010979592158677,23,2847,2049259,l1,COMPLETE
284,7437.072906383029,2023-02-25 23:53:40.249979,2023-02-25 23:53:40.655831,0 days 00:00:00.405852,13.5,0.009586637088967138,1.4,0.008092261321145969,23,2447,3450071,l1,COMPLETE
713,7437.089394752018,2023-02-25 23:58:13.527301,2023-02-25 23:58:14.189765,0 days 00:00:00.662464,10.3,0.012402004058571302,1.2,0.001813617308436586,21,2879,1054328,l1,COMPLETE
852,7437.089394752018,2023-02-26 00:00:09.068730,2023-02-26 00:00:09.821095,0 days 00:00:00.752365,10.9,0.011675274618340968,1.2,0.015386458993192492,21,2749,2058266,l1,COMPLETE
520,7437.136268955148,2023-02-25 23:55:58.774568,2023-02-25 23:55:59.304463,0 days 00:00:00.529895,10.3,0.013249030762249566,1.2,0.0042624382370691815,22,2815,1816075,l1,COMPLETE
906,7437.593203036619,2023-02-26 00:00:55.432020,2023-02-26 00:00:56.515672,0 days 00:00:01.083652,7.2,0.014071310062876752,1.1,0.0162829674684499,24,2795,812756,l1,COMPLETE
834,7437.936810356092,2023-02-25 23:59:53.484097,2023-02-25 23:59:54.175633,0 days 00:00:00.691536,11.3,0.009591306489498016,1.1,0.01123232004082066,22,2761,2736991,l1,COMPLETE
773,7437.97031350345,2023-02-25 23:59:02.079467,2023-02-25 23:59:03.150329,0 days 00:00:01.070862,10.6,0.010061186585910195,1.1,0.005250538486694593,21,2840,2239102,l1,COMPLETE
291,7438.09036590487,2023-02-25 23:53:43.170170,2023-02-25 23:53:43.556282,0 days 00:00:00.386112,12.8,0.009479556392789598,1.3,0.0066323614383420005,20,2447,5181070,l1,COMPLETE
294,7438.189089432026,2023-02-25 23:53:44.452145,2023-02-25 23:53:44.831299,0 days 00:00:00.379154,12.5,0.010143071427932632,1.3,0.004860982560003396,19,2471,4952919,l1,COMPLETE
868,7438.5555726410275,2023-02-26 00:00:24.190382,2023-02-26 00:00:24.955461,0 days 00:00:00.765079,12.0,0.00974271594510508,1.1,0.0021858518274555385,14,2951,1058856,l1,COMPLETE
869,7438.5555726410275,2023-02-26 00:00:24.956191,2023-02-26 00:00:25.991636,0 days 00:00:01.035445,11.8,0.012392078224873313,1.1,0.00012470561968429766,14,2995,927939,l1,COMPLETE
993,7438.770831246654,2023-02-26 00:02:12.812396,2023-02-26 00:02:13.694259,0 days 00:00:00.881863,10.8,0.002031147424933218,1.3,0.01671186357099156,10,2810,2010162,l1,COMPLETE
340,7438.770831246654,2023-02-25 23:54:11.269351,2023-02-25 23:54:11.833203,0 days 00:00:00.563852,10.9,0.0027437181171845147,1.3,0.00023199760044714433,10,2819,2085027,l1,COMPLETE
608,7440.895374943487,2023-02-25 23:56:56.661891,2023-02-25 23:56:57.306150,0 days 00:00:00.644259,11.4,0.018491363485102705,1.2,0.0018166103191597296,10,2774,1434814,l1,COMPLETE
944,7444.323682078287,2023-02-26 00:01:28.364608,2023-02-26 00:01:29.155847,0 days 00:00:00.791239,11.0,0.025674359052868315,1.3,0.0020850582455517854,10,2893,2444304,l1,COMPLETE
526,7445.709136988641,2023-02-25 23:56:02.258160,2023-02-25 23:56:03.115081,0 days 00:00:00.856921,11.100000000000001,0.020835440870113665,1.2,0.004414662238162515,10,2883,950049,l1,COMPLETE
492,7445.709136988641,2023-02-25 23:55:41.580454,2023-02-25 23:55:42.135447,0 days 00:00:00.554993,11.100000000000001,0.0054511413237547015,1.2,0.017592254970720936,10,2894,1395200,l1,COMPLETE
446,7445.709136988641,2023-02-25 23:55:15.347810,2023-02-25 23:55:15.841795,0 days 00:00:00.493985,10.5,0.004279432764119578,1.2,0.01863291929998742,10,2836,1523486,l1,COMPLETE
525,7445.709136988641,2023-02-25 23:56:01.727569,2023-02-25 23:56:02.257664,0 days 00:00:00.530095,11.3,0.003978635978700394,1.2,0.021902182325764033,10,2802,2119773,l1,COMPLETE
663,7445.709136988641,2023-02-25 23:57:34.765044,2023-02-25 23:57:35.404988,0 days 00:00:00.639944,10.9,0.0211552295234804,1.2,0.00010650053983947026,10,2740,2211537,l1,COMPLETE
367,7445.709136988641,2023-02-25 23:54:30.433049,2023-02-25 23:54:30.874643,0 days 00:00:00.441594,11.5,0.0003240566983336744,1.2,0.022548979553224456,10,2793,1633197,l1,COMPLETE
352,7449.639097311141,2023-02-25 23:54:21.113971,2023-02-25 23:54:21.557977,0 days 00:00:00.444006,10.6,0.00043349699120457145,1.2,0.024040149273514378,10,2849,1185963,l1,COMPLETE
466,7449.639097311141,2023-02-25 23:55:26.568331,2023-02-25 23:55:27.424041,0 days 00:00:00.855710,10.6,0.018646294054432543,1.2,0.02484482384552911,10,2727,2010489,l1,COMPLETE
411,7449.639097311141,2023-02-25 23:54:56.032137,2023-02-25 23:54:56.521220,0 days 00:00:00.489083,11.3,0.004655087119423296,1.2,0.023067412738562092,10,2803,2200159,l1,COMPLETE
942,7449.7983130559205,2023-02-26 00:01:26.845395,2023-02-26 00:01:27.602243,0 days 00:00:00.756848,11.8,0.028418667367254666,1.1,0.0032897987824322336,10,2791,1940958,l1,COMPLETE
233,7454.448878850693,2023-02-25 23:53:19.428556,2023-02-25 23:53:19.766334,0 days 00:00:00.337778,13.7,0.05452577108973472,1.4,0.030074507988773563,12,2269,4902049,l2,COMPLETE
227,7454.448878850693,2023-02-25 23:53:17.230954,2023-02-25 23:53:17.591994,0 days 00:00:00.361040,13.8,0.03440031237326528,1.4,0.024177930866389565,12,2197,5385948,l2,COMPLETE
225,7454.448878850693,2023-02-25 23:53:16.474600,2023-02-25 23:53:16.837474,0 days 00:00:00.362874,14.0,0.040541960569814975,1.4,0.04435092758605458,12,2235,5896400,l2,COMPLETE
200,7454.448878850693,2023-02-25 23:53:07.009987,2023-02-25 23:53:07.364397,0 days 00:00:00.354410,11.9,0.045194373520411855,1.4,0.03315069726657323,12,2228,5724958,l2,COMPLETE
238,7454.448878850693,2023-02-25 23:53:21.208370,2023-02-25 23:53:21.546910,0 days 00:00:00.338540,13.5,0.040781697568398445,1.4,0.026315425960299687,12,2252,5670035,l2,COMPLETE
247,7454.448878850693,2023-02-25 23:53:24.739336,2023-02-25 23:53:25.086647,0 days 00:00:00.347311,13.2,0.0406932355409642,1.4,0.03528489541907718,12,2399,5114198,l2,COMPLETE
256,7454.448878850693,2023-02-25 23:53:28.120041,2023-02-25 23:53:28.494797,0 days 00:00:00.374756,13.0,0.04234982374857149,1.4,0.02037258063080976,12,2518,4836663,l2,COMPLETE
222,7454.448878850693,2023-02-25 23:53:15.344149,2023-02-25 23:53:15.705424,0 days 00:00:00.361275,14.0,0.03752735780239984,1.4,0.03939648556830982,12,2222,5256947,l2,COMPLETE
266,7454.448878850693,2023-02-25 23:53:32.163881,2023-02-25 23:53:32.563229,0 days 00:00:00.399348,13.3,0.03523260622983475,1.4,0.028787527381903256,12,2421,4961534,l2,COMPLETE
181,7454.448878850693,2023-02-25 23:53:00.369991,2023-02-25 23:53:00.677310,0 days 00:00:00.307319,10.5,0.03824264107824769,1.4,0.02053857021118112,12,2254,5625050,l2,COMPLETE
174,7454.448878850693,2023-02-25 23:52:58.091922,2023-02-25 23:52:58.389738,0 days 00:00:00.297816,13.7,0.04023148816772744,1.4,0.02401986394432748,12,2153,5620992,l2,COMPLETE
160,7454.448878850693,2023-02-25 23:52:53.023293,2023-02-25 23:52:53.336916,0 days 00:00:00.313623,13.600000000000001,0.03505087475117942,1.4,0.056722602888335874,12,2603,4628455,l2,COMPLETE
5,7454.448878850693,2023-02-25 23:52:11.156054,2023-02-25 23:52:11.303952,0 days 00:00:00.147898,7.9,0.06175164209674284,1.4,0.040381349142627435,18,2684,2084262,l2,COMPLETE
154,7454.448878850693,2023-02-25 23:52:51.035722,2023-02-25 23:52:51.344481,0 days 00:00:00.308759,14.9,0.034171737774926415,1.4,0.03732738215309413,11,2265,4202924,l2,COMPLETE
152,7454.448878850693,2023-02-25 23:52:50.381452,2023-02-25 23:52:50.697529,0 days 00:00:00.316077,14.100000000000001,0.0321025993290245,1.4,0.028872458161573578,12,2244,3662533,l2,COMPLETE
137,7454.448878850693,2023-02-25 23:52:45.355025,2023-02-25 23:52:45.650715,0 days 00:00:00.295690,14.100000000000001,0.04577437457044282,1.4,0.04682424920705918,12,2355,4421326,l2,COMPLETE
3,7454.448915877995,2023-02-25 23:52:10.834853,2023-02-25 23:52:10.989469,0 days 00:00:00.154616,7.6,0.040046788586554784,1.4,0.06392457508502912,10,2364,5711754,l2,COMPLETE
273,7454.957940551642,2023-02-25 23:53:35.022004,2023-02-25 23:53:35.414593,0 days 00:00:00.392589,13.7,0.002345489508845864,1.3,0.021356115857105715,12,2511,4377088,l2,COMPLETE
48,7454.957948958423,2023-02-25 23:52:20.050028,2023-02-25 23:52:20.260342,0 days 00:00:00.210314,14.600000000000001,0.03741977240219899,1.3,0.02244145098520169,12,2126,6053240,l2,COMPLETE
567,7455.745825907303,2023-02-25 23:56:29.798341,2023-02-25 23:56:30.374660,0 days 00:00:00.576319,11.3,0.003980924079986653,1.2,0.00022899633093043364,17,2804,1304190,l1,COMPLETE
59,7456.070204963923,2023-02-25 23:52:22.803960,2023-02-25 23:52:23.047261,0 days 00:00:00.243301,14.3,0.042478936055153765,1.5,0.0225025616145536,11,2008,6101507,l2,COMPLETE
29,7456.070204980312,2023-02-25 23:52:15.699223,2023-02-25 23:52:15.903299,0 days 00:00:00.204076,9.6,0.07558161261520603,1.5,0.03180027624980648,19,2403,2496440,l2,COMPLETE
540,7456.4411247217695,2023-02-25 23:56:12.190256,2023-02-25 23:56:12.984734,0 days 00:00:00.794478,10.4,0.02724201405443084,1.2,0.0074802437528521,23,2783,1889691,l1,COMPLETE
762,7457.631216972504,2023-02-25 23:58:54.105307,2023-02-25 23:58:54.767733,0 days 00:00:00.662426,11.0,0.026715753143255333,1.1,0.0018611798258713517,21,2822,3099197,l1,COMPLETE
271,7458.679244325165,2023-02-25 23:53:34.207488,2023-02-25 23:53:34.590512,0 days 00:00:00.383024,13.4,0.06655768566921329,0.7999999999999999,0.05767680941405978,11,2491,4876440,l2,COMPLETE
2,7458.701717439172,2023-02-25 23:52:10.693613,2023-02-25 23:52:10.834629,0 days 00:00:00.141016,9.6,0.015724742327239416,0.8999999999999999,0.05589657088146528,12,2579,406806,l2,COMPLETE
187,7476.050602496233,2023-02-25 23:53:02.328140,2023-02-25 23:53:02.659721,0 days 00:00:00.331581,13.4,0.04173511644024231,1.4,0.010759050931573554,12,2881,7750206,l1,COMPLETE
157,7476.050602496233,2023-02-25 23:52:52.011839,2023-02-25 23:52:52.334360,0 days 00:00:00.322521,14.600000000000001,0.044708244780681444,1.4,0.010729474747419946,12,2280,4433351,l1,COMPLETE
474,7481.161123096962,2023-02-25 23:55:31.454452,2023-02-25 23:55:31.949956,0 days 00:00:00.495504,11.0,0.027092860075895606,1.2,0.008503510957525986,16,2776,1748537,l1,COMPLETE
513,7502.5720037545725,2023-02-25 23:55:54.051954,2023-02-25 23:55:54.815922,0 days 00:00:00.763968,11.3,0.07647721468616876,1.2,0.025706258906534774,11,2871,1142117,l1,COMPLETE
664,7502.5720037545725,2023-02-25 23:57:35.405640,2023-02-25 23:57:36.045857,0 days 00:00:00.640217,11.5,0.06688575025962633,1.2,0.02573961024803608,11,2851,1529187,l1,COMPLETE
493,7503.494340205342,2023-02-25 23:55:42.135919,2023-02-25 23:55:42.669365,0 days 00:00:00.533446,11.4,0.00344443103716677,1.2,0.025684835932730583,10,2833,1169968,l1,COMPLETE
612,7503.494340205342,2023-02-25 23:56:59.572792,2023-02-25 23:57:00.468092,0 days 00:00:00.895300,11.8,0.004192390797904825,1.2,0.02539641863829126,10,2811,2592634,l1,COMPLETE
617,7509.0887286559155,2023-02-25 23:57:02.941116,2023-02-25 23:57:03.574408,0 days 00:00:00.633292,11.0,0.028557158148382188,1.1,0.0031288418319971754,11,2798,1461541,l1,COMPLETE
471,7513.589172884033,2023-02-25 23:55:29.663011,2023-02-25 23:55:30.161414,0 days 00:00:00.498403,10.8,0.0038978992697665093,1.2,0.027129424806703484,15,2786,1955263,l1,COMPLETE
923,7513.739457504971,2023-02-26 00:01:10.787928,2023-02-26 00:01:11.601836,0 days 00:00:00.813908,11.0,0.07590171486146613,1.1,0.025434585229192116,23,2788,1748421,l1,COMPLETE
15,7513.835525670115,2023-02-25 23:52:12.906144,2023-02-25 23:52:13.093886,0 days 00:00:00.187742,11.5,0.06010788321377342,0.8999999999999999,0.02656243193457196,21,2417,3075020,l1,COMPLETE
609,7513.933478257403,2023-02-25 23:56:57.306724,2023-02-25 23:56:57.916258,0 days 00:00:00.609534,11.100000000000001,0.08343608844840815,1.2,0.027502264382265516,17,2832,2128997,l1,COMPLETE
839,7513.939109926796,2023-02-25 23:59:58.393830,2023-02-25 23:59:59.052790,0 days 00:00:00.658960,11.3,0.019427559966116816,1.2,0.026984796001497086,21,2750,2311805,l1,COMPLETE
558,7513.939109926796,2023-02-25 23:56:23.730779,2023-02-25 23:56:24.321579,0 days 00:00:00.590800,11.2,0.004879228511128127,1.2,0.028293314681481677,20,2825,1374844,l1,COMPLETE
716,7513.939109926796,2023-02-25 23:58:15.516122,2023-02-25 23:58:16.181736,0 days 00:00:00.665614,10.5,0.08035208070508801,1.2,0.027813376403248283,22,2826,2060369,l1,COMPLETE
721,7513.939109926796,2023-02-25 23:58:20.844367,2023-02-25 23:58:21.493225,0 days 00:00:00.648858,10.1,0.027059604632707804,1.2,0.026104864514389637,21,2864,1908953,l1,COMPLETE
941,7513.939109926796,2023-02-26 00:01:25.823046,2023-02-26 00:01:26.844748,0 days 00:00:01.021702,10.9,0.0019347754970226178,1.2,0.02831931753997956,23,2674,2135868,l1,COMPLETE
383,7517.8541746237925,2023-02-25 23:54:41.138542,2023-02-25 23:54:41.597898,0 days 00:00:00.459356,11.600000000000001,0.0018360470079500791,1.2,0.027352252045460795,10,2760,205128,l1,COMPLETE
929,7517.8541746237925,2023-02-26 00:01:15.986892,2023-02-26 00:01:16.789232,0 days 00:00:00.802340,10.9,0.0324472514458055,1.2,0.02708935669230044,10,2971,3227653,l1,COMPLETE
405,7517.895118034795,2023-02-25 23:54:52.790824,2023-02-25 23:54:53.230636,0 days 00:00:00.439812,11.2,0.002257765063239743,1.1,0.027295139648264754,10,2811,1578487,l1,COMPLETE
281,7530.066879249097,2023-02-25 23:53:38.763755,2023-02-25 23:53:39.161215,0 days 00:00:00.397460,13.3,0.004853652501824539,1.4,0.05409179772872712,12,2394,4322911,l1,COMPLETE
282,7530.066879249097,2023-02-25 23:53:39.161739,2023-02-25 23:53:39.548769,0 days 00:00:00.387030,13.4,0.0003266871274525988,1.4,0.04223935922015251,12,2474,4117966,l1,COMPLETE
286,7530.066879249097,2023-02-25 23:53:41.013055,2023-02-25 23:53:41.377108,0 days 00:00:00.364053,13.3,0.014627122564758217,1.4,0.03281523108191872,12,2419,4590664,l1,COMPLETE
655,7530.080479288882,2023-02-25 23:57:28.898208,2023-02-25 23:57:29.563209,0 days 00:00:00.665001,11.600000000000001,0.00012686185346754862,0.8999999999999999,0.05826315899177376,23,2845,2029820,l1,COMPLETE
856,7530.111394279,2023-02-26 00:00:12.819101,2023-02-26 00:00:13.531004,0 days 00:00:00.711903,11.100000000000001,0.0422849797873174,1.0,0.06148340170883177,16,2833,1902421,l1,COMPLETE
798,7530.111394279,2023-02-25 23:59:21.386760,2023-02-25 23:59:22.380779,0 days 00:00:00.994019,10.8,0.001954338553035471,1.0,0.05746633854646276,20,2795,1738972,l1,COMPLETE
